restaurant_name,area,parking_id,hour,day_of_week,is_weekend,occupied_slots,total_slots,occupancy_rate,is_peak_hour,status
Malabar Cafe,bannerghatta road,300,11,5,1,35,77,0.45487768519871896,0,Available
Hotel Fanoos,brigade road,579,2,3,0,43,238,0.18254163489880298,0,Available
Desi Flavours,"byresandra,tavarekere,madiwala",171,2,0,0,15,86,0.18135096360006386,0,Available
Kitchen Rabbit,brookefield,2006,13,6,1,262,274,0.9585478807154328,0,Full
Smoke Oil Salt,bannerghatta road,548,19,1,0,199,255,0.782100384163276,1,Full
Rayalaseema Ruchulu SR,electronic city,1178,1,0,0,31,186,0.16819529712949638,0,Available
Zodiac Grills,hsr,2286,5,4,0,4,71,0.0689733243406544,0,Available
Cafe Hops,bannerghatta road,1926,5,3,0,20,158,0.13241663524884423,0,Available
Yummy Punjabi Delight,bellandur,2522,1,0,0,14,168,0.08698569456323155,0,Available
VSV Chettinad,marathahalli,1167,14,6,1,184,220,0.8376995964992717,0,Full
Bowl'd over Rice,old airport road,1530,17,0,0,42,51,0.8395157025436913,1,Full
Udupi Ruchi Grand,banashankari,306,17,5,1,120,148,0.8151779316766526,1,Full
Apoorva Multi Cuisine Restaurant,brookefield,1645,12,5,1,232,232,1.0,0,Full
The Fresh Factor,koramangala 4th block,2610,17,3,0,162,239,0.6793982618500298,1,Busy
Sri's Kitchen,jayanagar,1802,1,5,1,14,296,0.05,0,Available
Chord Road Resto-Bar,rajajinagar,502,21,6,1,77,96,0.8058110873500067,0,Full
Amravathi Restaurants & Caterers,"byresandra,tavarekere,madiwala",511,6,0,0,162,258,0.6291662693962936,0,Busy
Rajastani Rasoi,jayanagar,105,8,4,0,119,135,0.8824119817052155,1,Full
Q3 Food Corner,new bel road,1786,9,4,0,261,296,0.8828345509264279,1,Full
Caprese - Shangri-La Hotel,lavelle road,572,19,2,0,67,87,0.7787753227153086,1,Busy
Once Upon a Rooftop,basavanagudi,2759,22,2,0,111,219,0.5102745628514168,0,Busy
Aahara Vihar,malleshwaram,141,20,5,1,258,286,0.9045804558193725,1,Full
MealsTree,brookefield,2587,18,2,0,194,273,0.7122838288487888,1,Busy
Hunger Box,marathahalli,396,11,2,0,106,268,0.3975119733417751,0,Available
Keys Cafe - Keys Hotel,electronic city,1717,12,1,0,201,286,0.7052942618497862,0,Busy
Kapoor's Biriyani,"byresandra,tavarekere,madiwala",599,22,3,0,112,218,0.5174502803207488,0,Busy
Afghani Tandoori Hub,"byresandra,tavarekere,madiwala",308,19,5,1,145,168,0.8648614158347006,1,Full
The Big O Bakes,banashankari,2242,9,2,0,95,111,0.8612931454275624,1,Full
SKS Veg Corner,new bel road,1128,23,4,0,162,298,0.5436275447196025,0,Busy
Subzero Korner,basavanagudi,1269,20,3,0,73,105,0.6977779604433569,1,Busy
Kabab Nation Corner,brigade road,1374,5,1,0,13,107,0.12436872114919123,0,Available
E - City Combos,electronic city,1598,13,3,0,201,270,0.7444966571108722,0,Busy
Airlines Hotel,brigade road,2505,8,6,1,210,236,0.8923056824628869,1,Full
Nati Biriyani Mane,jayanagar,1323,2,6,1,18,270,0.0678961694381677,0,Available
La Brasserie - Le Meridien,lavelle road,2490,17,5,1,81,89,0.9202049937357636,1,Full
Barebones - The Balcony Bar,indiranagar,2395,18,1,0,156,246,0.6351915658502676,1,Busy
Cafe Mingo?s,frazer town,2618,1,4,0,10,201,0.05,0,Available
Grill Hut,marathahalli,904,15,2,0,42,187,0.22815557787475638,0,Available
Sintales,bellandur,1168,15,6,1,28,88,0.3236552848288152,0,Available
Tastte!!,bannerghatta road,1875,2,1,0,32,251,0.13109075655980046,0,Available
Dhaba Shaba,bellandur,1874,1,1,0,71,290,0.24753562169495522,0,Available
Brewbakes,new bel road,2299,18,4,0,158,183,0.865765962320202,1,Full
Birinz,bannerghatta road,2043,2,1,0,4,56,0.0840061470036573,0,Available
Cloud Foods,brigade road,1082,1,3,0,16,171,0.09809837920973112,0,Available
Frosty Creams,bannerghatta road,2437,12,3,0,74,120,0.6197470635362191,0,Busy
Spicy Punjabi Pharatha,bellandur,2636,19,4,0,213,275,0.7781486864007611,1,Busy
Cranganore House,sarjapur road,1569,8,2,0,132,167,0.7911341361079861,1,Full
Village Palace,electronic city,2520,23,6,1,208,288,0.722271856033809,0,Busy
Soul City,lavelle road,474,17,5,1,185,228,0.8142769056447676,1,Full
Silicon Spicy Bite & Sip,electronic city,1865,16,0,0,102,291,0.35193465142411723,0,Available
Kachori Kafe,hsr,336,23,6,1,169,201,0.8432738913002578,0,Full
Chandrika Tiffins,whitefield,2326,21,5,1,95,140,0.6791239851543142,0,Busy
Sattvam Bakes,malleshwaram,1156,3,6,1,45,296,0.15517117220989413,0,Available
Imperial Restaurant,frazer town,1606,21,3,0,103,154,0.6690143991711113,0,Busy
Dakshin,lavelle road,1066,9,2,0,127,163,0.7798779528114164,1,Busy
Cake House - Story Cafe,kammanahalli,992,7,6,1,163,249,0.6549092481810417,1,Busy
Ajwa Thalassery Biryani,bellandur,2131,18,4,0,180,231,0.7812592400781795,1,Full
Burma Burma,indiranagar,2129,16,4,0,40,132,0.30976760985488316,0,Available
That Garage Cafe,bellandur,2237,4,2,0,9,195,0.05,0,Available
King Burger Cafeteria,indiranagar,623,22,4,0,115,192,0.6024510174258942,0,Busy
Kitchen Online,brookefield,465,8,5,1,238,240,0.9927998291245448,1,Full
Bazaar - Zone By The Park,electronic city,152,7,6,1,143,185,0.7776143607795041,1,Busy
Advika Briyani Center,jp nagar,258,17,3,0,167,191,0.8759270826085207,1,Full
SFC Kabab Corner,electronic city,1951,6,4,0,72,95,0.7653182457511557,0,Busy
Canopy Flavours,hsr,656,7,6,1,123,222,0.555765243711195,1,Busy
Shiva Sai Andhra Hotel,koramangala 4th block,2057,16,1,0,64,166,0.3872320636720678,0,Available
Izakaya Gastro Pub,whitefield,2473,0,5,1,15,115,0.13333420057383516,0,Available
Maa'r Rannaghor,bannerghatta road,1253,4,3,0,80,252,0.31898029332176725,0,Available
Library Bar - The Leela Palace,indiranagar,2390,13,1,0,120,188,0.6391701714644848,0,Busy
Boho,"byresandra,tavarekere,madiwala",1802,1,5,1,14,296,0.05,0,Available
Avon Bar & Kitchen,"byresandra,tavarekere,madiwala",1981,12,5,1,125,164,0.7680607354555977,0,Busy
Grapevine,"byresandra,tavarekere,madiwala",2316,11,5,1,30,231,0.13261042756901928,0,Available
Brewsky,jayanagar,401,16,2,0,26,108,0.24742449783192388,0,Available
Kobe Sizzlers,kalyan nagar,679,6,0,0,110,233,0.47408673384463024,0,Available
Biryani Mane,marathahalli,1281,8,4,0,247,296,0.8350393786476207,1,Full
Burger King,bellandur,1302,5,5,1,22,152,0.14917559757771592,0,Available
BDBD Banashri Davangere Benne Dose Hotel,rajajinagar,2635,18,4,0,225,233,0.9676170839215886,1,Full
Bang - The Ritz-Carlton,lavelle road,599,22,3,0,151,218,0.6950423838186051,0,Busy
I Cool,bannerghatta road,667,18,6,1,162,194,0.8393096344337596,1,Full
Hyderabadi Biryaani Hub,electronic city,739,18,2,0,182,264,0.6901585328651643,1,Busy
Venus Bake Point,indiranagar,624,23,4,0,55,86,0.6491919171506506,0,Busy
Vinny's,church street,2045,4,1,0,4,98,0.05,0,Available
Food Court,lavelle road,1503,14,6,1,226,226,1.0,0,Full
Urban Bakes & Cafe,kalyan nagar,1435,18,3,0,123,137,0.8979440120721287,1,Full
Rajesh Restaurant,"byresandra,tavarekere,madiwala",2011,18,6,1,190,224,0.8500824347895294,1,Full
Le ChÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©ri,brigade road,1841,16,6,1,24,141,0.17368654709091222,0,Available
Talk Over Table Cafe,hsr,840,23,6,1,243,295,0.8253872374165412,0,Full
Parika Multicuisine Restaurant,basavanagudi,2650,9,5,1,238,256,0.931546015474738,1,Full
Upahara Darshini,banashankari,1578,17,2,0,237,263,0.9037816311973462,1,Full
Amigos Kitchen,kalyan nagar,1496,7,6,1,125,265,0.4730572341205632,1,Available
Turquoise,bannerghatta road,2652,11,5,1,84,296,0.28506249770462266,0,Available
Eden Park,brigade road,2201,16,0,0,83,278,0.3005243699718183,0,Available
An Egg Story,kalyan nagar,2474,1,5,1,10,86,0.1196980593764742,0,Available
Flavors of India,old airport road,2748,11,2,0,20,80,0.25499345285207564,0,Available
Restro Cafe,bannerghatta road,368,7,1,0,113,185,0.6122849932347499,1,Busy
Sweet Alley,brookefield,1606,21,3,0,75,154,0.49323795706174056,0,Available
SkyDeck By Sherlock's,brigade road,1187,10,0,0,211,262,0.8057620514978706,1,Full
HungerLoft,"byresandra,tavarekere,madiwala",1270,21,3,0,139,228,0.6120295631711898,0,Busy
Samosa Corner,bellandur,2715,2,1,0,36,244,0.15144388340587492,0,Available
Gusto's Pizza,sarjapur road,2477,4,5,1,21,115,0.18616148780888897,0,Available
Indian Paratha Factory,jayanagar,1047,14,1,0,124,205,0.607535790816213,0,Busy
Kesar Restaurant,bannerghatta road,1225,0,2,0,10,212,0.05,0,Available
Twist N Roll,new bel road,1927,6,3,0,56,84,0.677767682189851,0,Busy
Bowls & Combos Co.,indiranagar,938,1,4,0,37,279,0.13323140119795918,0,Available
Take 5,indiranagar,490,9,6,1,168,194,0.8681513463443444,1,Full
Smooth,kalyan nagar,1988,19,5,1,255,255,1.0,1,Full
The Kim Chi Chef,whitefield,2258,1,3,0,17,159,0.11156746342928588,0,Available
Hotel Sakti Saravana,electronic city,2518,21,6,1,228,283,0.8079297184063826,0,Full
Take EAT Easy,bellandur,2224,15,1,0,57,187,0.30675184814101086,0,Available
Baker Ree,frazer town,630,5,5,1,56,177,0.3210747924881987,0,Available
Melt,"byresandra,tavarekere,madiwala",1185,8,0,0,218,219,0.9955340842443204,1,Full
Delhiz Taste,kalyan nagar,1644,11,5,1,70,220,0.32010358515209264,0,Available
Urban Grills Restaurant,whitefield,1163,10,6,1,277,277,1.0,1,Full
Dilli Darbar,brookefield,2129,16,4,0,48,132,0.36453759495851473,0,Available
Cane Crussh,"byresandra,tavarekere,madiwala",1706,1,1,0,22,94,0.23686315575323488,0,Available
Handi Biryani,brookefield,2253,20,2,0,151,222,0.6835076539419895,1,Busy
Bhartiya Jalpan,lavelle road,848,7,0,0,120,195,0.618605145999844,1,Busy
Sufi Restaurant & Cafe,kalyan nagar,1602,17,3,0,64,73,0.8858424486849588,1,Full
Venessa,"byresandra,tavarekere,madiwala",147,2,6,1,13,279,0.05,0,Available
CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© S,koramangala 4th block,416,7,3,0,78,183,0.4316741487334225,1,Available
South Saviruchi,new bel road,159,14,6,1,83,134,0.6240767822239899,0,Busy
New Kudla Family Resturant,brigade road,2064,23,1,0,59,103,0.5730593165555442,0,Busy
Konfection Konnection,frazer town,184,15,0,0,89,241,0.37175422557959625,0,Available
The Wok Shop,brigade road,252,11,3,0,113,251,0.4502357052096028,0,Available
Cafe D'hide,"byresandra,tavarekere,madiwala",1876,3,1,0,15,141,0.10740947804197752,0,Available
Delly Belly,koramangala 4th block,1440,23,3,0,164,216,0.7628615545571291,0,Busy
Ulavacharu,"byresandra,tavarekere,madiwala",1456,15,4,0,19,119,0.16198985417851083,0,Available
Green Pepper,indiranagar,800,7,5,1,105,228,0.4621617560644845,1,Available
Sri Lakshmi Kabab Center,banashankari,965,4,5,1,22,202,0.10944523011033812,0,Available
Nikhil's Food Court,brookefield,1719,14,1,0,117,155,0.7584065448939307,0,Busy
Hotel Reddy Bhavan,"byresandra,tavarekere,madiwala",1352,7,0,0,100,184,0.5467305251905907,1,Busy
Eagles Pizza,"byresandra,tavarekere,madiwala",2247,14,2,0,110,215,0.5132557899960123,0,Busy
Driven Cafe,brigade road,1173,20,6,1,258,291,0.888087996048721,1,Full
Spicy Andhra,bellandur,1501,12,6,1,118,170,0.6975530499495146,0,Busy
Durga Sagar,basavanagudi,1217,16,1,0,52,142,0.36696725488300386,0,Available
MealBox Inc.,marathahalli,1105,0,4,0,38,284,0.13665982460968484,0,Available
Joon Restaurant,bannerghatta road,2028,11,0,0,60,294,0.20601202136726446,0,Available
Melting Spot,indiranagar,1286,13,4,0,132,198,0.6686133082663306,0,Busy
The Grill House,kalyan nagar,1361,16,0,0,26,135,0.19407864781110484,0,Available
Delisias,brigade road,968,7,5,1,147,235,0.6262320902726828,1,Busy
Fresh Bites,"byresandra,tavarekere,madiwala",1065,8,2,0,265,290,0.9155142320501237,1,Full
Waffle Talesz,bellandur,2092,3,3,0,11,223,0.05,0,Available
Srikrishna Bhavan,banashankari,871,6,1,0,164,274,0.6004046515517845,0,Busy
Lakshmi Bhog Sweets and Snacks,old airport road,2019,2,0,0,14,295,0.05,0,Available
Peppa Zzing,brigade road,2419,18,2,0,181,259,0.7007127167737656,1,Busy
Bearys Restaurant,frazer town,778,9,4,0,165,205,0.8092969640045442,1,Full
Sandesh Sweets & Chats,electronic city,2186,1,0,0,8,176,0.05,0,Available
The Irish House,bellandur,2112,23,3,0,89,165,0.5446350694652817,0,Busy
Anjappar,jayanagar,2640,23,4,0,66,138,0.48021221074111514,0,Available
Pizza Da Dhaba,bannerghatta road,1271,22,3,0,157,198,0.7964725132916389,0,Full
Sukh Sagar,kalyan nagar,1767,14,3,0,215,298,0.7235263551971728,0,Busy
Hotel Jai Jaganath,marathahalli,1608,23,3,0,98,185,0.5300274492007414,0,Busy
Aami Bangali,"byresandra,tavarekere,madiwala",2362,9,0,0,215,256,0.8413979910734222,1,Full
Mikusu - Conrad Bengaluru,brigade road,1979,10,5,1,174,187,0.9317671950309169,1,Full
Cafe 22,residency road,964,3,5,1,27,294,0.0929030400466777,0,Available
The Big Spoon,brookefield,2645,4,5,1,38,217,0.17641667000434252,0,Available
Supreme Biryani,bellandur,1820,19,5,1,224,231,0.9727507710047304,1,Full
Al-Bek,"byresandra,tavarekere,madiwala",236,19,2,0,209,288,0.7269498852389473,1,Busy
Strawberry Moon,lavelle road,1833,8,6,1,247,279,0.8854181759355318,1,Full
Delicious Ice Cream Parlour,indiranagar,952,15,4,0,62,230,0.27249483028483557,0,Available
Kavya Sagar,brigade road,2556,11,1,0,14,209,0.06980788352644149,0,Available
Nagli Veg & Non Veg,indiranagar,1129,0,5,1,6,125,0.05,0,Available
Ascharya Hotel,basavanagudi,1262,13,3,0,254,297,0.8566874267444524,0,Full
Thalis Of India,bellandur,1310,13,5,1,63,64,0.9924967713501284,0,Full
Grandma's Recipe,sarjapur road,2011,18,6,1,195,224,0.8720963960443621,1,Full
Silbatti,hsr,778,9,4,0,179,205,0.8776556963055766,1,Full
Samaikya,"byresandra,tavarekere,madiwala",442,9,4,0,146,172,0.8511250154543536,1,Full
My Space - WelcomeHotel Bengaluru,brigade road,1378,9,1,0,150,150,1.0,1,Full
Shyam's Lunch Box,whitefield,2185,0,0,0,12,58,0.2119574911434577,0,Available
Chef's Gallery,bellandur,1104,23,3,0,167,286,0.5872082408519234,0,Busy
Savera Cafe,lavelle road,2561,16,1,0,36,180,0.2044459559399574,0,Available
LIT Gastro Pub,jayanagar,2533,12,0,0,57,102,0.5593553679742427,0,Busy
Kolkata Restaurant,basavanagudi,1013,4,0,0,18,153,0.12034636358672232,0,Available
New Khaayaal's Restaurant,old airport road,2103,14,3,0,45,71,0.6443649254715696,0,Busy
Two States,"byresandra,tavarekere,madiwala",353,16,0,0,37,237,0.15777462904023257,0,Available
Pepperwood 2,hsr,1538,1,1,0,12,255,0.05,0,Available
Cottage Loaf,kalyan nagar,1930,9,3,0,155,218,0.7118451996385604,1,Busy
RRoyal Rajasthan,sarjapur road,2678,13,6,1,192,193,0.9967141635072565,0,Full
Roll Magic Fast Food,banashankari,128,7,5,1,187,260,0.720663975694945,1,Busy
Hyderabad Chefs,brookefield,2343,14,6,1,163,198,0.8272027358683383,0,Full
Food Zone,brookefield,2267,10,3,0,247,256,0.9679944138890025,1,Full
Harvest Market,sarjapur road,1285,12,4,0,132,182,0.7277368307647618,0,Busy
Italia - The Park Bangalore,brigade road,746,1,3,0,4,83,0.05,0,Available
Scoops N Smiles,malleshwaram,2518,21,6,1,238,283,0.8423124077269657,0,Full
Tiamo - Conrad Bengaluru,indiranagar,2223,14,1,0,195,253,0.7738910043684658,0,Busy
NEW SUNRISE RESTAURANTS,jayanagar,1566,5,2,0,10,205,0.05,0,Available
Talk Ease,brigade road,2603,10,3,0,143,179,0.8009661321916391,1,Full
Mithai Time,brookefield,2656,15,5,1,20,81,0.25743817466152424,0,Available
Arabian Bites,basavanagudi,962,1,5,1,13,273,0.05,0,Available
Urban Grills Restaurant,whitefield,2079,14,2,0,229,282,0.8126177547531641,0,Full
Pizza Mane,banashankari,2546,1,1,0,66,227,0.29094166404701305,0,Available
Sweet Tooth - Do you have one?,whitefield,310,21,5,1,126,230,0.5501432426180858,0,Busy
Indian Dhaba,"byresandra,tavarekere,madiwala",602,1,4,0,36,233,0.1562969236690571,0,Available
HIGH SKY,whitefield,2780,19,3,0,159,223,0.7149357430878174,1,Busy
Swathi Deluxe,bellandur,416,7,3,0,91,183,0.5012874616235304,1,Busy
Lassi Bistro,marathahalli,263,22,3,0,91,170,0.5407606075761131,0,Busy
Davanagere Benne Dose Hut,banashankari,2024,7,0,0,133,288,0.46360092303201844,1,Available
Big Bite,rajajinagar,1582,21,2,0,163,271,0.6048521627944827,0,Busy
I-Scoop Cafe,"byresandra,tavarekere,madiwala",1231,6,2,0,119,255,0.46690498835889627,0,Available
Dosa Time,bellandur,2358,5,0,0,34,273,0.12704568257798388,0,Available
Ooty Chocolates,bellandur,1144,15,5,1,55,164,0.33997618905508625,0,Available
Masala Kitchen,lavelle road,759,14,3,0,208,299,0.696105195313359,0,Busy
Orchard Fresh,brookefield,1662,5,6,1,10,207,0.05,0,Available
Swathi Spice n Ice,hsr,1940,19,3,0,149,207,0.7223228669431667,1,Busy
VT Sindhur Veg,brigade road,1181,4,0,0,14,85,0.17553912258257562,0,Available
Gold Bean,hsr,2499,2,6,1,36,223,0.16509171876243806,0,Available
A.M New Punjab Food Corner,"byresandra,tavarekere,madiwala",946,9,4,0,110,153,0.7222444755201448,1,Busy
Ketty's Corner,new bel road,2208,23,0,0,145,238,0.6099332305429226,0,Busy
Sri Ruchi Restuarant,kalyan nagar,1159,6,6,1,109,155,0.7076387123371789,0,Busy
Shilpa Veg,brigade road,1795,18,4,0,77,126,0.6130594718878628,1,Busy
Matsya Lunch Home,malleshwaram,396,11,2,0,94,268,0.3543360192379935,0,Available
The Food Factory,hsr,2674,9,6,1,261,298,0.8767376241054152,1,Full
Planet I Bar,rajajinagar,1370,1,1,0,34,218,0.15705986685931594,0,Available
Gulp The Pulp,"byresandra,tavarekere,madiwala",469,12,5,1,142,190,0.7516740843457482,0,Busy
Bun World,malleshwaram,220,3,2,0,11,224,0.05,0,Available
The Waverly Express,whitefield,902,13,2,0,93,167,0.5572457562116837,0,Busy
Soham Bombay Masti Magic,kammanahalli,634,9,5,1,201,213,0.947808494666138,1,Full
Chullah Bhatti,bellandur,931,18,3,0,62,78,0.8059722501721482,1,Full
Namak,kalyan nagar,1940,19,3,0,142,207,0.6895683374895591,1,Busy
Stir Fry,brigade road,861,20,0,0,67,80,0.8438592458777374,1,Full
Chamrajpet Kabab Junction,basavanagudi,2383,6,1,0,84,220,0.3838479937731041,0,Available
Magic Oven,electronic city,644,19,5,1,157,177,0.8903920201352683,1,Full
Milkyway Ice Creams,bellandur,2032,15,0,0,15,88,0.1788983800237543,0,Available
Choco Allure,indiranagar,2228,19,1,0,92,129,0.7148163892197841,1,Busy
Bearys Restaurant,frazer town,2487,14,5,1,164,197,0.8327398671316414,0,Full
Tease Whitefield,whitefield,145,0,6,1,9,190,0.05,0,Available
Lassi Berg,bannerghatta road,2342,13,6,1,186,236,0.7895444455770174,0,Full
Mane Holige,basavanagudi,1687,6,0,0,38,59,0.6506292809214441,0,Busy
Bunny Bakers,"byresandra,tavarekere,madiwala",1910,13,2,0,120,182,0.6623108130476851,0,Busy
La Estranger Cafe,hsr,1281,8,4,0,267,296,0.9035692112065141,1,Full
The Studio Bar,malleshwaram,609,8,4,0,115,163,0.7070293145342381,1,Busy
Quench & Crunch,basavanagudi,2479,6,5,1,158,231,0.6854804177915282,0,Busy
Promac Foods,residency road,1817,16,5,1,115,237,0.48915686206579,0,Available
Juicy & Spicy,bannerghatta road,1189,12,0,0,103,219,0.47283554998727106,0,Available
Navya Andhra Style Restaurant,"byresandra,tavarekere,madiwala",1910,13,2,0,116,182,0.6403104744529523,0,Busy
The Chennai Express,indiranagar,346,9,0,0,100,114,0.877707212718054,1,Full
Advika Briyani Center,jp nagar,1104,23,3,0,165,286,0.5796954613957007,0,Busy
Hype - Shangri-La Hotel,lavelle road,1648,15,5,1,78,206,0.3821145873371309,0,Available
Sai Donne Biryani,old airport road,2015,22,6,1,142,227,0.6296014813284179,0,Busy
Vijayalakshmi Veg,malleshwaram,231,14,2,0,128,176,0.7286589787472899,0,Busy
Kitchen Aroma,brookefield,1077,20,2,0,155,204,0.764432276460792,1,Busy
Priya's Punjabi,brigade road,1307,10,5,1,268,268,1.0,1,Full
Hype - Shangri-La Hotel,lavelle road,931,18,3,0,62,78,0.8054420843301213,1,Full
Kebarbiq,koramangala 4th block,2493,20,5,1,240,258,0.9307602662075202,1,Full
Breezy Cow Bar,marathahalli,2360,7,0,0,106,209,0.5088123033877533,1,Busy
Davanagere Butter Dosa Hotel,rajajinagar,2245,12,2,0,193,288,0.6712393775927507,0,Busy
Aroma Fine Dine,koramangala 4th block,432,23,3,0,65,117,0.5567441812180379,0,Busy
Hotel Mangala,banashankari,2543,22,0,0,183,287,0.6394452142378296,0,Busy
DS Juice CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© & Grill,hsr,1929,8,3,0,154,199,0.7779015519179736,1,Busy
Madurai Idly Dosai Centre,kalyan nagar,2525,4,0,0,33,256,0.1289774856896413,0,Available
BOX8- Desi Meals,jayanagar,2634,17,4,0,227,230,0.987540079864544,1,Full
Fusion Panda,brookefield,626,1,5,1,56,281,0.20211247034316923,0,Available
FRYBIES,bannerghatta road,2268,11,3,0,68,256,0.26739764678321587,0,Available
Breadworks,indiranagar,659,10,6,1,94,94,1.0,1,Full
Jhanhavi Restaurant,brookefield,1239,14,2,0,95,140,0.6791924626978448,0,Busy
Ice Berg,kalyan nagar,395,10,2,0,148,241,0.6161875464822145,1,Busy
Third Wave Coffee Roasters @ The Bohemian House,lavelle road,151,6,6,1,127,239,0.5316913689082595,0,Busy
Atte Maneya Oota,lavelle road,812,19,5,1,164,232,0.7099208078974143,1,Busy
Sri Saravana Bhavan,"byresandra,tavarekere,madiwala",1531,18,0,0,125,169,0.7448486515958692,1,Busy
Smoke - The Sizzler House,marathahalli,1257,8,3,0,140,171,0.8218418379189552,1,Full
Biryani Bazar,indiranagar,1424,7,3,0,107,150,0.7176437312275283,1,Busy
Oggarne,jayanagar,785,16,4,0,67,204,0.33269273737641625,0,Available
Kesar Restaurant,bannerghatta road,274,9,4,0,143,180,0.7980899471191135,1,Full
